,Unnamed: 0,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,suffer_score,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_watts,kilojoules,device_watts,average_temp
24,24,2,Lunch Run,9724.6,2613,2806,91.1,Run,Run,,8671163833,2023-03-04T19:57:39Z,2023-03-04T12:57:39Z,(GMT-07:00) America/Denver,-25200.0,,,United States,0,6,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.84988091699779, -113.98817187175155]","[46.84983951039612, -113.98767063394189]",3.722,4.936,78.8,True,167.2,185.0,False,True,1062.3,977.5,9308017013.0,9308017013.0,garmin_ping_263151167788,False,0,0,False,74.0,56603883,1,a8671163833,cd}|Gt{vvT?`AFnAEj@@n@AhDEp@BdJF~J@PFLJBVAX@fAA`@KrAAbB@xAAr@BdAGhA@^C`CFhAEr@HdBCp@Fd@ETGv@?^Ej@?f@ChABDEBMBoBXkBLe@p@iBVi@V_A`@_Ar@mAn@sA|@}Al@u@TU\e@rAoA|@o@rAi@rCcBX[`@MVWl@c@dBcAdAu@|BuAlA{@j@[h@_@r@a@VMRCz@e@t@q@n@_@`@Of@[d@a@NQTe@Pk@J{@j@yApA_F^gBr@yBnAyERoAx@uCXy@Hs@b@qBT}Aj@mBTQFM^sAH]Dg@@EDAJRENKt@e@dBOz@[bA{B`Ka@tAIl@Wz@Qb@Qp@]`Ak@hCWn@s@xCYn@_@nAq@rC]hAeAjA_Ap@{CdBaAt@mB~@o@f@q@^QNeCtAgBjAm@Z_BhAYJ]`@a@TgBlAg@Pk@X{AdAiB`B_BxBc@t@eBrD{@xBg@fBWlAS|AGzAIJ_A?i@BWC_ADm@EU@mEAw@@_BHSC{CG{@B{BC[B}@@q@Ey@D[?]HM@{B?OGGUEsA?wKI_DLyKGyFBuAFmACgB@kDCoCE}AW{@KIeAAm@Fa@HcBJeBES@m@EYGw@Bi@?q@D{@Am@HaADi@C]C{@?k@I]Ac@B{@AgB@w@DaACaBDy@Cm@?ICYYYCe@?KIC_@@iAC}A?[CQHsFC_Ac@qACo@AVDtJDZDTDn@@HNP@F@`CBLB@vAIx@Aj@Lf@BbAA`@Bf@ClA@xBCvAB^Ad@FTRLDn@IdAI`A?,2,,,,
25,25,2,Morning Run,4923.5,1599,1599,0.0,Run,Run,,8654032570,2023-03-03T17:58:51Z,2023-03-03T10:58:51Z,(GMT-07:00) America/Boise,-25200.0,,,United States,0,3,0,1,0,True,False,False,False,everyone,False,g6848836,[],[],3.079,3.948,75.4,True,158.2,176.0,False,True,,,9289455750.0,9289455750.0,garmin_ping_262667873441,False,0,0,False,33.0,56603883,1,a8654032570,,2,,,,
26,26,2,Morning Run,1758.2,522,572,2.7,Run,Run,,8654029327,2023-03-03T16:54:03Z,2023-03-03T09:54:03Z,(GMT-07:00) America/Denver,-25200.0,,,United States,0,3,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.849853256717324, -113.98723276332021]","[46.86346529982984, -113.98271751590073]",3.368,4.68,79.6,True,145.8,168.0,False,True,984.0,981.2,9289452426.0,9289452426.0,garmin_ping_262667800934,False,0,0,False,3.0,56603883,1,a8654029327,gz}|GvavvTK?WC_@@w@Fi@@wAEu@Bc@AWBYC{AAmABmAY{A?e@Qe@Ck@@wACeAH{BCWBKEc@AECG?k@Hg@@}ACgADi@EUK[WYs@_@e@Ys@Ic@Ys@MOa@IUAUBMCg@w@o@w@[S[KCGEU?WDMAkA,2,,,,
27,27,2,Afternoon Run,11535.5,2898,3255,39.2,Run,Run,,8650289069,2023-03-02T21:27:28Z,2023-03-02T14:27:28Z,(GMT-07:00) America/Denver,-25200.0,,,United States,1,7,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.86633048579097, -113.99298182688653]","[46.863559344783425, -113.9839484822005]",3.981,6.07,80.4,True,175.1,196.0,False,True,984.0,966.0,9285529698.0,9285529698.0,garmin_ping_262554886033,False,1,0,False,108.0,56603883,1,a8650289069,cs`}GhrwvTIFGL@h@ATGd@A^I`@BTATGZSf@Ml@GP}@rE?PF\Dd@ERE@?z@BJLNDHBZOlBSnAGPG\]n@a@ZGRKFELEb@IX[\c@\CH[@KDINUJ?FmDiBQNcAd@[`@EHYxAIVUXEbAW|A?XIF@VEH?PKp@KpCM~AIXg@r@CTEv@@dACR?v@Db@BhBFf@BdBNhA?jCD`CC|A?p@NvCIhC@hGCVK\El@CnCBdBClBGjAAp@Ed@@n@Az@BhAAlAFtACpAHz@A`@CT@JEl@?`AJPHXFl@HxBVPFR@~A@FJB`@Ej@DBNEpADr@Hj@@XAJBTJBz@KR@FBFH@LBdBAf@M|@A`BOfBE`IAlBB~AEfA?tAI\QZm@RWRIPG\Av@FtA@n@@WOyAKi@WQGe@?sDGaA?gACeAI{@DQHqADwBFSLGjBFNGBUDkBCcABYBiABc@VoA?q@IeBQAk@F_@CIE@qCE[@q@EQCGO?[Hm@BKGCKB}@Cg@SYG[@gCG}A?w@I_CDKEQFQCGAKDQDk@QyBEeB?iABu@LiAFkA?c@Ag@Ge@A}@Gy@@GPJ@DCADD@DE@^aCB_@Nk@KeF@{AHoA@e@G_C@mAAiACgAIs@FiA?g@QwAC}@MuAEqDB{A?u@Dg@La@X_@FSDmANsBDaABe@He@ZuAJW?MDMj@cAj@iBj@m@Uf@SVUdAMZGJ_@\KBg@EWOa@a@{@gA{B{Gc@wAEWy@mBGw@FOVa@fAyAf@_A~@mAHA`@`@TLLCf@s@REL@f@^j@P`AFJCHKrAsANSrAsCJY?KRSVi@lA}CRs@j@{@`@gAJg@Be@GQUQUs@?a@Ac@LcAIk@GOa@]a@UEQAWBs@DQLIXEhALJOFYMcFEkDGoCGy@UyA@CNCfALf@Av@LLABEDcAA_CHqDCyDDu@Ng@\qBJIF?f@RrANdACpAJtBChATV@fC@lBDl@AXDHFLZx@p@NPFLf@^|ADRDRJZb@X~AZz@l@~@PPVT^JjADvBG`@En@AZBn@Ed@Dt@A~ATtB@j@HxAApABb@J~AMnCDd@E~@?p@RJCBGAMEGiALaD@sBAi@Gw@BeAEmB@yCEmCJmAEUS[D[ESDu@C]Dw@@uBESOW[o@sAQy@QwAQYMIOAoAFa@AKK_@y@KOk@g@,2,,,,
28,28,2,Afternoon Run,8293.9,2247,2290,23.4,Run,Run,,8650286420,2023-03-01T23:03:11Z,2023-03-01T16:03:11Z,(GMT-07:00) America/Denver,-25200.0,,,United States,0,4,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.884738486260176, -113.97001901641488]","[46.86430181376636, -113.9826915320009]",3.691,6.072,79.2,True,174.1,187.0,False,True,1030.7,977.1,9285526965.0,9285526965.0,garmin_ping_262554801885,False,0,0,False,78.0,56603883,1,a8650286420,epd}GrvrvT_CRk@AYCYB_A?i@BWLILMJe@FSHa@\_@Rq@r@y@l@WDE@a@WIWS@MOOAi@F_@TSDIB]AaAPOA]_@M@WRO?MDGCMMIEYHSAe@DGFABBF?d@J|BCj@Bv@Cr@BfDCz@@x@Cl@DbC?tF@NHNF@t@CVBP?TBdAGbBAjALjAEbCB`@EZ?v@E|A@f@FhAG`@BtBBVBlBI~@BXDdAGv@?p@Ez@FNDN?XDpBCr@@l@I\AtAJbAAd@BpANh@Nf@FVHFETYPm@@S?eBBULUPEn@DVCz@Jx@Cd@DB?VYHEPSLCL?HRL|@LtAT`AHNLRt@`@r@n@NZPRh@~@`AhAt@^l@CP@r@TnADn@Xh@f@\n@HZHj@AN@XN|@Fr@Rv@Fh@JX^v@f@t@b@f@TTr@b@b@f@z@tAVl@Ld@Vd@PTf@`@ZLRNnAlAFJbAdAHTNPHX\l@N`@RfANb@HbALNn@^\VRJRFRSr@sC@SI}BHq@bA{Bn@eAn@gBj@w@LIN@NFt@d@l@ZJPt@HnAh@d@B`A^JJ^NRBn@VjBd@n@R`Af@P@x@Gl@D,2,,,,
29,29,2,Afternoon Run,2237.1,608,611,26.0,Run,Run,,8617423262,2023-02-25T00:20:05Z,2023-02-24T16:20:05Z,(GMT-08:00) America/Los_Angeles,-28800.0,,,United States,0,3,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.72574836760759, -117.01878810301423]","[46.72576739452779, -117.01860361732543]",3.679,5.348,80.2,True,155.4,179.0,False,True,802.9,775.9,9251004316.0,9251004316.0,garmin_ping_261655220136,False,0,0,False,9.0,56603883,1,a8617423262,afe|GjjfiUGHCJMFE?QZs@tDWjKAlACj@GJaBKoAO[@MESMMKs@kA?Gi@wA}@mBo@Y[Cq@HEAg@WKAINw@XWNMVWl@Mz@e@xG?XEb@GXKTSTYFe@CWFBERGl@AJCNMHMHYHi@BsBH_BR_CF[Ne@^m@j@e@`@Kt@Gb@H`A@TJ^^Zd@hBnE\f@ZRZ?v@Rn@Fx@BBADK@]FiERaHNs@n@uBn@_AP[,2,,,,
30,30,2,Afternoon Run,4405.3,1176,1202,28.1,Run,Run,,8612630524,2023-02-23T23:56:02Z,2023-02-23T15:56:02Z,(GMT-08:00) America/Los_Angeles,-28800.0,,,United States,0,2,0,3,0,False,False,False,False,everyone,False,g6848836,"[46.72691563144326, -117.02206852845848]","[46.72580628655851, -117.01870545744896]",3.746,5.012,79.6,True,137.4,153.0,False,True,802.5,773.2,9245954232.0,9245954232.0,garmin_ping_261504232107,False,0,0,False,5.0,56603883,1,a8612630524,uje|GpagiUIHN@KLCJICKHkBG}@SWC]YUYe@uAc@_Aw@uA]a@[MW?o@DUIWFo@BUJg@\_@h@IRKdAQhFIbAS|@ORKHSFg@Ds@\Y?IG?PMXk@Na@@KDCBAPFvA@xBLvGF|G?bAExCDzA?jBAlADxGBz@BdNF`C@zCFbDGEEeAI}C@o@CcCGqBCyB@sACgCBu@KiE?{@C_BBs@Cs@@oCE{A@Q?qAEiBIgB?SBI@]EqA@mBAgAJqDEqADIAS@i@@GJIT@tAIdA?XEHEFOJq@Zo@BQJcAPcDLaAFw@Lw@Ri@PWXWb@Yx@Kb@J|@A^F`@^TZrAdCh@lAZb@VLd@Dv@VfBLBC@O?y@DeADoDFgCD}@ZqAn@eBJUf@k@,2,,,,
31,31,2,Afternoon Run,3440.0,988,1079,6.2,Run,Run,,8611932242,2023-02-05T00:12:55Z,2023-02-04T16:12:55Z,(GMT-08:00) America/Los_Angeles,-28800.0,,,United States,0,0,0,1,0,False,False,False,False,everyone,False,g6848836,[],[],3.482,6.382,76.3,True,152.4,168.0,False,True,581.1,574.7,9245224364.0,9245224364.0,garmin_ping_261479510842,False,0,0,False,14.0,56603883,1,a8611932242,,2,,,,
32,32,2,Afternoon Run,3227.2,909,909,0.0,Run,Run,,8611930809,2023-02-03T23:55:57Z,2023-02-03T16:55:57Z,(GMT-07:00) Navajo,-25200.0,,,United States,0,0,0,1,0,True,False,False,False,everyone,False,g6848836,[],[],3.55,3.872,77.7,True,162.7,179.0,False,True,,,9245222911.0,9245222911.0,garmin_ping_261479475851,False,0,0,False,22.0,56603883,1,a8611930809,,2,,,,
33,33,2,Afternoon Run,2258.8,617,617,0.0,Run,Run,,8611929716,2023-02-03T22:36:34Z,2023-02-03T15:36:34Z,(GMT-07:00) MST,-25200.0,,,United States,0,0,0,1,0,True,False,False,False,everyone,False,g6848836,[],[],3.661,5.102,78.9,True,135.6,167.0,False,True,,,9245221812.0,9245221812.0,garmin_ping_261479444822,False,0,0,False,5.0,56603883,1,a8611929716,,2,,,,
34,34,2,Afternoon Workout,6437.1,2544,2544,0.0,Workout,Workout,,8611928901,2023-01-31T22:01:07Z,2023-01-31T15:01:07Z,(GMT-07:00) MST,-25200.0,,,United States,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],2.53,8.432,71.9,True,137.5,174.0,False,True,,,9245220963.0,9245220963.0,garmin_ping_261479424617,False,0,0,False,19.0,56603883,1,a8611928901,,2,,,,
35,35,2,Lunch Run,1832.3,515,520,2.6,Run,Run,,8611926249,2023-01-27T19:25:07Z,2023-01-27T12:25:07Z,(GMT-07:00) America/Denver,-25200.0,,,United States,0,0,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.8631945643574, -113.98262036964297]","[46.84982718899846, -113.98839969187975]",3.558,4.96,79.6,True,143.0,151.0,False,True,984.0,980.5,9245218262.0,9245218262.0,garmin_ping_261479353080,False,0,0,False,2.0,56603883,1,a8611926249,mv_}GpouvTCt@Db@DHf@`@N\Jf@NNJDZGPBfAAF@HJH@RVDLVdBL^NX\`@RZTXHF\@ZCP?^ATFTBTCZ@`@CXIZC`@LZ@f@GLEPJh@Fl@?j@Et@Jd@@d@Dv@DdDSPBf@P^It@?XCVB`@Ar@E\B`BG\FXGTAb@?RB`AEZ@,2,,,,
36,36,2,Morning Run,4164.6,1227,1359,8.5,Run,Run,,8611925696,2023-01-27T16:52:51Z,2023-01-27T09:52:51Z,(GMT-07:00) America/Denver,-25200.0,,,United States,0,0,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.84975141659379, -113.98816072382033]","[46.86366252601147, -113.98402132093906]",3.394,5.428,79.7,True,154.5,180.0,False,True,984.0,974.0,9245217573.0,9245217573.0,garmin_ping_261479332803,False,0,0,False,19.0,56603883,1,a8611925696,{y}|GdavvTuAE]BSHG@c@KwACqAFgCEq@HYGUCoDDe@MgA?]AW]E?u@FYHqANo@CSKe@GUISFk@GcBH_B@QI_@]c@u@[_@[i@Uo@g@{@IIqADMMq@cAUQAGMOa@_@EGG]KGeD?aBGMGGGAKGm@F?DGEE@EIr@_A?c@HuA?OCQBy@Bk@GqAHGEKAg@@c@WEEKPITCXKj@ANSz@?b@DP@Z@dA@H@\Jt@An@@FCTHz@AfABP?\EfA@NJ`@ETDh@?TYVYNIHM^CRBlCJ|BCjEFxD@jDQzEUtAO|AIZEBCGBC@YHUh@[@DDEBPDIFC@B@EEJUFYPC?CWV}D?sAF{@Gq@DqACq@?oAB[AwDBwBGkA@yAEcA?iDBmAEc@@e@MmBBmA?o@@uCDgAAw@F_@VaAJ{@DKP?b@Nh@B\AZDb@E,2,,,,
37,37,2,Tempo Thursday,8388.7,2111,2710,92.7,Run,Run,3.0,8457109049,2023-01-26T19:44:07Z,2023-01-26T12:44:07Z,(GMT-07:00) America/Denver,-25200.0,,,United States,3,10,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.849821070209146, -113.98810783401132]","[46.84983171522617, -113.98727785795927]",3.974,6.066,81.2,True,176.9,197.0,False,True,1060.9,977.0,9073620334.0,9073620334.0,garmin_ping_257201118084,False,0,0,False,85.0,56603883,1,a8457109049,mc}|G|zvvTA`BFhAG`B@hBBjAE~ABhDAfA?|CChB@lDDVHD`B?t@IhFK`A@hAEjEDj@?h@CxABdBCzADl@ArA@p@Av@Gb@?FKB}@F_ALcATgAtAwEz@qBvAiCj@_A|AcBfA_Al@a@PKXUz@a@zCaBj@m@PEHGhAiAt@c@RIz@i@x@a@j@a@pBgAd@_@nBmAXIn@YfBmAvAu@b@[XSV[^aAXwAfAwD^_Bj@}An@oCl@qC~AeGPe@NQZu@Ny@D[AGBWNk@@U\gALs@FUDq@Ru@@OPi@^H[fBcBfIkAlE]~ASp@g@~Bc@|Ay@zBe@lA]rAg@|AcA`Eo@~AMNeAx@sAz@{ClBQH_@JsBnAm@d@QFqErCq@\yB~AOHWF[\cAp@{@f@_Br@u@h@kBbBiArAq@fAw@~AaAfB[n@k@jBSj@q@bCQvAElBINaDHc@Ag@G{DFm@DcB@w@B_AC{@D[GY?gCD{@?iAD]E_B?WAIIMUGC?IJIb@OfGg@vABTGLKN]Da@A[I_@KOMI_@C}ADgA?WBOJMXE`@D`@FTHJNJPHx@AxABf@CPENOFQDQ@[EYGWKSIGQCcCH}@@MBOLKRET?`@L^PVALORa@`@SXIBY@KMGWGEW@@??BKBqBZG?KGUYKYKe@AUAmCBaBEsB@yADI?_@IuF@sDBi@E}A@i@?sD,2,,,,
38,38,2,Morning Run,6437.4,1800,1800,0.0,Run,Run,,8457125897,2023-01-25T17:00:00Z,2023-01-25T10:00:00Z,(GMT-07:00) America/Denver,-25200.0,,,United States,0,3,0,1,0,False,False,True,False,everyone,False,g6848836,[],[],3.576,0.0,,False,,,False,False,,,,,,False,0,0,False,,56603883,1,a8457125897,,2,,,,
39,39,2,Lunch Run,1723.5,456,463,0.0,Run,Run,,8456598511,2023-01-23T18:33:04Z,2023-01-23T11:33:04Z,(GMT-07:00) America/Denver,-25200.0,,,United States,0,1,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.85604739934206, -113.98860110901296]","[46.84860963374376, -113.98997372947633]",3.78,12.364,78.8,True,149.6,176.0,False,True,981.0,980.2,9073059456.0,9073059456.0,garmin_ping_257188873094,False,0,0,False,5.0,56603883,1,a8456598511,ic~|GjkvvTF@R@n@C|Ot@ZAt@BTDLJfA?BC\D,2,,,,
40,40,2,Morning Run,1888.8,564,599,3.2,Run,Run,,8456595933,2023-01-23T16:52:59Z,2023-01-23T09:52:59Z,(GMT-07:00) America/Denver,-25200.0,,,United States,0,1,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.8496557790786, -113.98781471885741]","[46.86337846331298, -113.98250738158822]",3.349,4.706,77.0,True,158.8,172.0,False,True,984.0,980.7,9073056646.0,9073056646.0,garmin_ping_257188793636,False,0,0,False,11.0,56603883,1,a8456595933,kz}|G|avvTYCyABG?YOg@GiBJ_EDk@H_@Em@A]LQ@o@Eq@g@SAm@@YDo@AMECMECSJq@Ho@@o@Eg@@SBYAUGMKSCu@Bu@?oAFe@AWGUOc@_@_@{@g@q@Um@e@}@IG]@[AY@EA]w@U_@_@WSYY[EcAFsAQe@,2,,,,
41,41,2,Morning Run,6177.3,1803,1803,0.0,Run,Run,,8456597925,2023-01-23T17:49:47Z,2023-01-23T09:49:47Z,(GMT-08:00) Pacific/Pitcairn,-28800.0,,,United States,0,1,0,1,0,True,False,False,False,everyone,False,g6848836,[],[],3.426,4.01,75.7,True,164.1,179.0,False,True,,,9073058724.0,9073058724.0,garmin_ping_257188843103,False,0,0,False,48.0,56603883,1,a8456597925,,2,,,,
42,42,2,Afternoon Run,3426.5,1300,1332,79.0,Run,Run,,8456595273,2023-01-21T23:49:52Z,2023-01-21T15:49:52Z,(GMT-08:00) America/Los_Angeles,-28800.0,,,United States,2,0,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.72661799006164, -117.0209102332592]","[46.72581768594682, -117.01868718490005]",2.636,5.112,78.0,True,151.9,176.0,False,True,835.3,793.6,9073055847.0,9073055847.0,garmin_ping_257188778716,False,0,0,False,16.0,56603883,1,a8456595273,gie|G|yfiU@tABNLVPLRDXAPKJQNo@FwDDc@?eAGW[_@QE]FM?CAAYEGEAK@IHQp@E^]tM@b@FHh@I`@Md@YVS\c@Xg@ZeAL_AFq@HgDVyDLiGNoBJk@DMPMXIVA\Ix@_@n@c@l@cA^aAN}@PeB@AF?HDJ^HP@H?NShBAd@Rb@NPp@tA`ApAQ?KDk@h@KVGDO?CDEDMG]Ac@R_@\S\ER@pAKzA@vBLvBPhA?zAJf@Bd@?\U^C|AMbAL|@FBZQB@DHBNIWDCDREFDCDDBRM?QFEFEJG^IxAAhBGbAK|@MRIFMBKCQSUg@Mk@Sa@c@s@SG@AAKIQIEQYGBAD@FKb@GBOKECABSMEuAKiAGmBGc@Qa@GEEB]^]Be@Hs@VUBY?GECGCg@VgFNsGF]Pc@FGPDDJ?FAd@Gr@LsACQGMAIB]Lo@BIPQVy@,2,,,,
43,43,2,Afternoon Run,2083.4,599,602,25.0,Run,Run,,8456594000,2023-01-21T21:52:37Z,2023-01-21T13:52:37Z,(GMT-08:00) America/Los_Angeles,-28800.0,,,United States,0,0,0,2,0,False,False,False,False,everyone,False,g6848836,"[46.72584576532245, -117.01855659484863]","[46.725854985415936, -117.01869548298419]",3.478,5.328,78.9,True,155.1,180.0,False,True,802.7,775.9,9073054434.0,9073054434.0,garmin_ping_257188748328,False,0,0,False,9.0,56603883,1,a8456594000,see|G~ifiUGDDRQ`@EPGJWNGJYjA[|@If@E|@GrDM|CIpAGLE@}C[y@YQM_@c@{AiDSc@SUUSYKg@Ec@@MGi@iA?qAuABuAAq@CuA?a@C]GMI?BNFx@Dn@@~AAlA@f@Dx@B`@lABf@BNJHHBf@?d@HPFTNX\T^p@nAx@fBl@b@ZDDGCs@@aAIkAA{AHiEF_AAoBZa@TUd@ORAhAFh@Fl@?DBHEJ[,2,,,,
44,44,2,Afternoon Run,4042.7,1232,1709,33.3,Run,Run,,8424821294,2023-01-20T21:49:58Z,2023-01-20T13:49:58Z,(GMT-08:00) America/Los_Angeles,-28800.0,,,United States,0,7,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.73278723843396, -117.020362643525]","[46.73328973352909, -117.02332958579063]",3.281,5.924,78.4,True,150.1,180.0,False,True,802.8,774.3,9037861996.0,9037861996.0,garmin_ping_256315465265,False,0,0,False,14.0,56603883,1,a8424821294,epf|G~zeiUIyARDXGZQT?TDRJ\VXJn@lA@\AREF_@\GPA`AN~DNr@@^C`A@tBChA?xDCl@Bd@Zv@Fh@AzCEfDB|ABLB?TE`@a@LC`@CTGR[Nu@VmGJkAF]Jc@LY`@k@j@]j@QFK?_@@l@\JPPF@p@?\HVNVRRXf@z@nA`CV^`@ZVDBCBE@[AkBKuA?k@T_FBaBAmALQh@i@`@Ib@@vBRRAJMLe@JOXWf@]NOPMu@{HYUBJIJ?LSj@Kv@St@It@ENBPNL@FBAQYGUOMCIHg@?WJa@Dw@FYFELB@CHCBE\@BCN?DPDEFD?NDAHTCv@GZ@FEv@LT@J@\CRa@`AQTMVMb@Id@MVk@\[Lo@@]CiAAQH]d@Ov@EjBENa@Vw@^s@h@I@SCOHODEDQ^E@E?]YOEm@Ka@AICGGO?eALSJSN]b@INSl@E\OrEKdACv@Eb@GRMVSPO@q@BOBYPU?,2,,,,
45,45,2,Afternoon Run,1684.5,465,468,3.8,Run,Run,,8424820407,2023-01-19T21:57:09Z,2023-01-19T14:57:09Z,(GMT-07:00) America/Denver,-25200.0,,,United States,0,3,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.86352791264653, -113.98429934866726]","[46.849824925884604, -113.98779133334756]",3.623,4.986,78.8,True,157.3,172.0,False,True,984.1,980.0,9037861081.0,9037861081.0,garmin_ping_256315437887,False,0,0,False,9.0,56603883,1,a8424820407,eu_}GhsuvTZV\j@VXPD`@Cv@@LBBDDNPZRpATn@d@l@P\d@l@JHVF\?ZDFANKJA`B?x@Gh@@RDPAZBRC^BPEp@@h@Dj@PLBhAAfB@bBCX@h@Ld@Kj@AxBAb@KvCAZFZ@hCC,2,,,,
46,46,2,Afternoon Run,5037.9,1314,1528,9.2,Run,Run,,8424820144,2023-01-19T20:49:04Z,2023-01-19T13:49:04Z,(GMT-07:00) America/Denver,-25200.0,,,United States,0,3,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.84979676268995, -113.98814245127141]","[46.86367828398943, -113.9841575268656]",3.834,5.176,79.2,True,158.8,178.0,False,True,984.0,973.1,9037860772.0,9037860772.0,garmin_ping_256315427834,False,0,0,False,28.0,56603883,1,a8424820144,uz}|GlbvvTSIK?kBNUIMAqABcAASE}BIeAHy@IoCJ}AIg@D}@YWBuA@]C{@JMAWIoAFYI]AQIc@Go@Bc@Ai@Bo@e@eAuBI]QmBI[EEI?aBRQ@OCMKa@s@cA}@GQ?[EIgBDSDoCEOKAIKqA@\CJEFQ@q@?YFwA?a@Cs@Da@GS?kA?e@BUCK@c@ESKKBUhBQ`AAtADfDK?A^?hCL~FCz@@rARdGAbEErCFdCAnB]bFWjCMd@Mx@{@pCy@rBOv@IXUbA]nB_@pAWjAc@rAa@xAcBfCJUdA_BTe@fAeEZkBXmA~@uETe@\uANa@V}@Z{@VwA\sCLkCJoABoAEsC@_FFqBC}@U_EAiABsBA_@?cBCqADyCAuEDaAVmANkAHMJA\NZFj@Dx@@,2,,,,
47,47,2,Cd ,1725.6,469,469,2.8,Run,Run,0.0,8413252758,2023-01-18T18:00:03Z,2023-01-18T11:00:03Z,(GMT-07:00) America/Denver,-25200.0,,,United States,0,4,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.86285995878279, -113.98261525668204]","[46.84976415708661, -113.987578433007]",3.679,5.876,79.4,True,160.6,172.0,False,True,984.0,980.8,9025094359.0,9025094359.0,garmin_ping_255986816725,False,0,0,False,11.0,56603883,1,a8413252758,sv_}G|quvTFNf@`@NX@Ln@`@p@DT?j@FTADBXb@RbBJXx@`AVf@VPZFnALd@CdB@`@KZ@PAN@pABTI|@Dj@EVVZDx@@d@Bn@EpCEl@VLBt@El@KhA?|@EvB@d@CdBFrAB,2,,,,
48,48,2,Morning Run,6436.9,1537,1595,10.0,Run,Run,,8413252102,2023-01-18T16:37:42Z,2023-01-18T09:37:42Z,(GMT-07:00) America/Denver,-25200.0,,,United States,0,8,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.86659744940698, -113.98980114609003]","[46.86383167281747, -113.9826032705605]",4.188,7.187,81.4,True,169.0,197.0,False,True,981.0,970.6,9025093575.0,9025093575.0,garmin_ping_255986803907,False,0,0,False,47.0,56603883,1,a8413252102,}q`}Gr~vvT?t@Al@LpDCfBWrE_@~CWxA{@rC}CzK_@fBq@rCQp@Uf@m@`Aw@|@i@~@_Av@g@h@Yt@Ur@[f@[tCMPWhACr@Eb@Ij@GLCVGvAIT]b@GRCj@BdENpCNv@AtBJ|@@\?^El@ImAAkACq@Ec@EcBWoBEcBB{@Ak@B}@FkAJYX[H_@NeBFuBHw@RaATi@BUAE?GLq@h@y@Nm@To@b@o@x@u@`A_B`BsBRa@`A{DNu@l@wBXaB\uANm@fBsFRu@ToAZmDTcFGwCAgFBqCIsBE}CHkDAi@Gi@@k@AaEBmACoA?yABkAViAPqAHKD@d@Pz@BtBAFCJW,2,,,,
49,49,2,Afternoon Run,7630.6,2365,2777,0.0,Run,Run,,8413263450,2023-01-17T20:42:17Z,2023-01-17T13:42:17Z,(GMT-07:00) Mexico/BajaSur,-25200.0,,,United States,0,2,0,1,0,True,False,False,False,everyone,False,g6848836,[],[],3.226,6.798,75.9,True,146.4,188.0,False,True,,,9025105928.0,9025105928.0,garmin_ping_255987058470,False,0,0,False,34.0,56603883,1,a8413263450,,2,,,,
50,50,2,Afternoon Run,2084.4,607,607,0.0,Run,Run,,8413260562,2023-01-17T20:08:26Z,2023-01-17T13:08:26Z,(GMT-07:00) Mexico/BajaSur,-25200.0,,,United States,0,2,0,1,0,True,False,False,False,everyone,False,g6848836,[],[],3.434,3.91,75.4,True,150.7,169.0,False,True,,,9025102831.0,9025102831.0,garmin_ping_255986991456,False,0,0,False,7.0,56603883,1,a8413260562,,2,,,,
